Type,Posting Date,Document Number,Item No.,Ordered Quantity,Delivered Quantity,Remaining Open Qty,From Warehouse Code,To Warehouse,Remarks,Special Instruction,Branch Name,Branch Name v2,Document Status,Due Date,User_Code,PO Number,ISMS SO#,CBM,Customer/Vendor Code,Customer/Vendor Name,Delivery Type
ITR,2025-10-01,346543,55QUHW01,3,3,0,FWH14P1F,MAG018,,CU,,MAGIC ZAMBALES,C,2025-10-03,mmayorga,,202510-0021053,0.13,,,
ITR,2025-10-01,346543,65QUHW01,2,2,0,FWH14P1F,MAG018,,CU,,MAGIC ZAMBALES,C,2025-10-03,mmayorga,,202510-0021053,0.19,,,
ITR,2025-10-01,346544,55UHW201,19,19,0,FWH14P1F,MAG018,,,,MAGIC ZAMBALES,C,2025-10-03,mmayorga,,202510-0021053,0.13,,,
ITR,2025-10-01,346545,32STW101,12,12,0,FWH14P1F,MAG018,,CU,,MAGIC ZAMBALES,C,2025-10-03,mmayorga,,202510-0021053,0.04,,,
ITR,2025-10-01,346546,SONIQUE SURF,8,8,0,FWH14P1F,MAG012,,,,MAGIC SAN CARLOS,C,2025-10-03,mmayorga,,202510-0021054,0,,,
ITR,2025-10-01,346546,55UHW201,8,8,0,FWH14P1F,MAG012,,,,MAGIC SAN CARLOS,C,2025-10-03,mmayorga,,202510-0021054,0.13,,,
ITR,2025-10-01,346546,SWS-01,6,6,0,FWH14P1F,MAG012,,,,MAGIC SAN CARLOS,C,2025-10-03,mmayorga,,202510-0021054,0,,,
ITR,2025-10-01,346546,50QUHW01,4,4,0,FWH14P1F,MAG012,,,,MAGIC SAN CARLOS,C,2025-10-03,mmayorga,,202510-0021054,0.09,,,
ITR,2025-10-01,346547,43STW101,3,3,0,FWH14P1F,MAG012,,,,MAGIC SAN CARLOS,C,2025-10-03,mmayorga,,202510-0021054,0.09,,,
ITR,2025-10-01,346547,55QUHW01,2,2,0,FWH14P1F,MAG012,,CU,,MAGIC SAN CARLOS,C,2025-10-03,mmayorga,,202510-0021054,0.13,,,
ITR,2025-10-01,346548,43STW101,4,4,0,FWH14P1F,MAG006,,,,MAGIC MALASIQUI,C,2025-10-03,mmayorga,,202510-0021055,0.09,,,
ITR,2025-10-01,346548,55QUHW01,2,2,0,FWH14P1F,MAG006,,CU,,MAGIC MALASIQUI,C,2025-10-03,mmayorga,,202510-0021055,0.13,,,
ITR,2025-10-01,346549,SWS-01,20,20,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,mmayorga,,202510-0021056,0,,,
ITR,2025-10-01,346549,SONIQUE SURF,10,10,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,mmayorga,,202510-0021056,0,,,
ITR,2025-10-01,346550,32STW101,6,6,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,mmayorga,,202510-0021056,0.04,,,
ITR,2025-10-01,346550,50QUHW01,5,5,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,mmayorga,,202510-0021056,0.09,,,
ITR,2025-10-01,346550,43STW101,5,5,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,mmayorga,,202510-0021056,0.09,,,
ITR,2025-10-01,346550,65UHD205,2,2,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,mmayorga,,202510-0021056,0.25,,,
ITR,2025-10-01,346550,55QUHW01,2,2,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,mmayorga,,202510-0021056,0.13,,,
ITR,2025-10-01,346550,75UHD206,2,2,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,mmayorga,,202510-0021056,0,,,
ITR,2025-10-01,346550,65QUHW01,1,1,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,mmayorga,,202510-0021056,0.19,,,
ITR,2025-10-01,346551,SWS-01,20,20,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,mmayorga,,202510-0021060,0,,,
ITR,2025-10-01,346551,43STW101,4,4,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,mmayorga,,202510-0021060,0.09,,,
ITR,2025-10-01,346551,32STW101,3,3,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,mmayorga,,202510-0021060,0.04,,,
ITR,2025-10-01,346551,65UHD205,3,3,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,mmayorga,,202510-0021060,0.25,,,
ITR,2025-10-01,346552,SONIQUE SURF,15,15,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,mmayorga,,202510-0021060,0,,,
ITR,2025-10-01,346552,55UHW201,12,12,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,mmayorga,,202510-0021060,0.13,,,
ITR,2025-10-01,346552,55QUHW01,2,2,0,FWH14P1F,MAG031,,CU,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,mmayorga,,202510-0021060,0.13,,,
ITR,2025-10-01,346553,SONIQUE SURF,15,15,0,FWH14P1F,MAG001,,,,MAGIC AGOO,C,2025-10-03,mmayorga,,202510-0021061,0,,,
ITR,2025-10-01,346553,55UHW201,8,8,0,FWH14P1F,MAG001,,,,MAGIC AGOO,C,2025-10-03,mmayorga,,202510-0021061,0.13,,,
ITR,2025-10-01,346553,32STW101,5,5,0,FWH14P1F,MAG001,,,,MAGIC AGOO,C,2025-10-03,mmayorga,,202510-0021061,0.04,,,
ITR,2025-10-01,346554,SONIQUE VIBE 301,3,3,0,FWH14P1F,MAG001,,,,MAGIC AGOO,C,2025-10-03,mmayorga,,202510-0021062,0,,,
ITR,2025-10-01,346554,SONIQUE LITE 201,3,3,0,FWH14P1F,MAG001,,,,MAGIC AGOO,C,2025-10-03,mmayorga,,202510-0021062,0,,,
ITR,2025-10-01,346555,32STW101,5,5,0,FWH14P1F,MAG027,,,,MAGIC BOLINAO,C,2025-10-03,mmayorga,,202510-0021063,0.04,,,
ITR,2025-10-01,346555,55UHW201,4,4,0,FWH14P1F,MAG027,,,,MAGIC BOLINAO,C,2025-10-03,mmayorga,,202510-0021063,0.13,,,
ITR,2025-10-01,346555,43STW101,3,3,0,FWH14P1F,MAG027,,,,MAGIC BOLINAO,C,2025-10-03,mmayorga,,202510-0021063,0.09,,,
ITR,2025-10-01,346555,55QUHW01,1,1,0,FWH14P1F,MAG027,,CU,,MAGIC BOLINAO,C,2025-10-03,mmayorga,,202510-0021063,0.13,,,
ITR,2025-10-01,346556,SONIQUE LITE 201,2,2,0,FWH14P1F,MAG027,,,,MAGIC BOLINAO,C,2025-10-03,mmayorga,,202510-0021064,0,,,
ITR,2025-10-01,346556,SONIQUE VIBE 301,1,1,0,FWH14P1F,MAG027,,,,MAGIC BOLINAO,C,2025-10-03,mmayorga,,202510-0021064,0,,,
ITR,2025-10-01,346557,SWS-01,15,15,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,mmayorga,,202510-0021065,0,,,
ITR,2025-10-01,346557,SONIQUE SURF,5,5,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,mmayorga,,202510-0021065,0,,,
ITR,2025-10-01,346557,43STW101,3,3,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,mmayorga,,202510-0021065,0.09,,,
ITR,2025-10-01,346557,32STW101,3,3,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,mmayorga,,202510-0021065,0.04,,,
ITR,2025-10-01,346558,55UHW201,2,2,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,mmayorga,,202510-0021065,0.13,,,
ITR,2025-10-01,346558,50QUHW01,2,2,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,mmayorga,,202510-0021065,0.09,,,
ITR,2025-10-01,346558,55QUHW01,2,2,0,FWH14P1F,MAG007,,CU,,MAGIC MANGALDAN,C,2025-10-03,mmayorga,,202510-0021065,0.13,,,
ITR,2025-10-01,346558,43UHD205,2,2,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,mmayorga,,202510-0021065,0.09,,,
ITR,2025-10-01,346559,SONIQUE VIBE 301,2,2,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,mmayorga,,202510-0021066,0,,,
ITR,2025-10-01,346560,SWS-01,5,5,0,FWH14P1F,MAG022,,,,MAGIC BAUANG LA UNION,C,2025-10-03,mmayorga,,202510-0021067,0,,,
ITR,2025-10-01,346560,SONIQUE SURF,5,5,0,FWH14P1F,MAG022,,,,MAGIC BAUANG LA UNION,C,2025-10-03,mmayorga,,202510-0021067,0,,,
ITR,2025-10-01,346560,32STW101,4,4,0,FWH14P1F,MAG022,,,,MAGIC BAUANG LA UNION,C,2025-10-03,mmayorga,,202510-0021067,0.04,,,
ITR,2025-10-01,346560,55UHW201,3,3,0,FWH14P1F,MAG022,,,,MAGIC BAUANG LA UNION,C,2025-10-03,mmayorga,,202510-0021067,0.13,,,
ITR,2025-10-01,346561,SONIQUE SURF,5,5,0,FWH14P1F,MAG034,,,,MAGIC CALASIAO,C,2025-10-03,mmayorga,,202510-0021068,0,,,
ITR,2025-10-01,346561,55QUHW01,2,2,0,FWH14P1F,MAG034,,,,MAGIC CALASIAO,C,2025-10-03,mmayorga,,202510-0021068,0.13,,,
ITR,2025-10-01,346562,32STW101,5,5,0,FWH14P1F,MAG035,,,,MAGIC UMINGAN,C,2025-10-03,mmayorga,,202510-0021070,0.04,,,
ITR,2025-10-01,346562,SONIQUE SURF,1,1,0,FWH14P1F,MAG035,,,,MAGIC UMINGAN,C,2025-10-03,mmayorga,,202510-0021070,0,,,
ITR,2025-10-01,346563,32STW101,5,5,0,FWH14P1F,TIO002,,,,TIONGSAN LA TRINIDAD,C,2025-10-03,vmindana,,202510-0021044,0.04,,,
ITR,2025-10-01,346563,50QUHW01,5,5,0,FWH14P1F,TIO002,,,,TIONGSAN LA TRINIDAD,C,2025-10-03,vmindana,,202510-0021044,0.09,,,
ITR,2025-10-01,346564,SWS-01,15,15,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,mmayorga,,202510-0021071,0,,,
ITR,2025-10-01,346564,55UHW201,10,10,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,mmayorga,,202510-0021071,0.13,,,
ITR,2025-10-01,346564,50QUHW01,5,5,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,mmayorga,,202510-0021071,0.09,,,
ITR,2025-10-01,346565,SONIQUE VIBE 301,3,3,0,FWH14P1F,TIO002,,,,TIONGSAN LA TRINIDAD,C,2025-10-03,vmindana,,202510-0021045,0,,,
ITR,2025-10-01,346566,SONIQUE SURF,10,10,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,mmayorga,,202510-0021071,0,,,
ITR,2025-10-01,346566,43STW101,8,8,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,mmayorga,,202510-0021071,0.09,,,
ITR,2025-10-01,346566,32STW101,7,7,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,mmayorga,,202510-0021071,0.04,,,
ITR,2025-10-01,346567,50QUHW01,2,2,0,FWH14P1F,ROB096,,,,ROBINSONS RP LA UNION,C,2025-10-03,vmindana,,202510-0021046,0.09,,,
ITR,2025-10-01,346567,55UHW201,4,4,0,FWH14P1F,ROB096,,,,ROBINSONS RP LA UNION,C,2025-10-03,vmindana,,202510-0021046,0.13,,,
ITR,2025-10-01,346567,SONIQUE SURF,8,8,0,FWH14P1F,ROB096,,,,ROBINSONS RP LA UNION,C,2025-10-03,vmindana,,202510-0021046,0,,,
ITR,2025-10-01,346567,SWS-01,7,7,0,FWH14P1F,ROB096,,,,ROBINSONS RP LA UNION,C,2025-10-03,vmindana,,202510-0021046,0,,,
ITR,2025-10-01,346568,43STW101,2,2,0,FWH14P1F,ROB018,,,,ROBINSONS CENTERPOINT,C,2025-10-03,vmindana,,202510-0021051,0.09,,,
ITR,2025-10-01,346568,50QUHW01,3,3,0,FWH14P1F,ROB018,,,,ROBINSONS CENTERPOINT,C,2025-10-03,vmindana,,202510-0021051,0.09,,,
ITR,2025-10-01,346568,55UHW201,2,2,0,FWH14P1F,ROB018,,,,ROBINSONS CENTERPOINT,C,2025-10-03,vmindana,,202510-0021051,0.13,,,
ITR,2025-10-01,346568,SWS-01,4,4,0,FWH14P1F,ROB018,,,,ROBINSONS CENTERPOINT,C,2025-10-03,vmindana,,202510-0021051,0,,,
ITR,2025-10-01,346569,75UHD206,2,2,0,FWH14P1F,MAG003,,CU,,MAGIC BANTAY,C,2025-10-03,mmayorga,,202510-0021071,0,,,
ITR,2025-10-01,346569,65UHD205,2,2,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,mmayorga,,202510-0021071,0.25,,,
ITR,2025-10-01,346569,55QUHW01,2,2,0,FWH14P1F,MAG003,,CU,,MAGIC BANTAY,C,2025-10-03,mmayorga,,202510-0021071,0.13,,,
ITR,2025-10-01,346570,32STW101,5,5,0,FWH14P1F,ROB019,,,,ROBINSONS CENTRAL MALL,C,2025-10-03,vmindana,,202510-0021057,0.04,,,
ITR,2025-10-01,346570,50QUHW01,3,3,0,FWH14P1F,ROB019,,,,ROBINSONS CENTRAL MALL,C,2025-10-03,vmindana,,202510-0021057,0.09,,,
ITR,2025-10-01,346570,SONIQUE SURF,5,5,0,FWH14P1F,ROB019,,,,ROBINSONS CENTRAL MALL,C,2025-10-03,vmindana,,202510-0021057,0,,,
ITR,2025-10-01,346570,SWS-01,5,5,0,FWH14P1F,ROB019,,,,ROBINSONS CENTRAL MALL,C,2025-10-03,vmindana,,202510-0021057,0,,,
ITR,2025-10-01,346571,SONIQUE VIBE 301,5,5,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,mmayorga,,202510-0021072,0,,,
ITR,2025-10-01,346572,32STW101,3,3,0,FWH14P1F,ROB080,,,,ROBINSONS VIGAN,C,2025-10-03,vmindana,,202510-0021059,0.04,,,
ITR,2025-10-01,346572,43STW101,2,2,0,FWH14P1F,ROB080,,,,ROBINSONS VIGAN,C,2025-10-03,vmindana,,202510-0021059,0.09,,,
ITR,2025-10-01,346572,50QUHW01,1,1,0,FWH14P1F,ROB080,,,,ROBINSONS VIGAN,C,2025-10-03,vmindana,,202510-0021059,0.09,,,
ITR,2025-10-01,346572,55UHW201,7,7,0,FWH14P1F,ROB080,,,,ROBINSONS VIGAN,C,2025-10-03,vmindana,,202510-0021059,0.13,,,
ITR,2025-10-01,346573,SWS-01,25,25,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,mmayorga,,202510-0021074,0,,,
ITR,2025-10-01,346573,43STW101,3,3,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,mmayorga,,202510-0021074,0.09,,,
ITR,2025-10-01,346573,75UHD206,2,2,0,FWH14P1F,MAG009,,CU,,MAGIC NARVACAN,C,2025-10-03,mmayorga,,202510-0021074,0,,,
ITR,2025-10-01,346574,SONIQUE SURF,10,10,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,mmayorga,,202510-0021074,0,,,
ITR,2025-10-01,346574,55UHW201,8,8,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,mmayorga,,202510-0021074,0.13,,,
ITR,2025-10-01,346574,32STW101,4,4,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,mmayorga,,202510-0021074,0.04,,,
ITR,2025-10-01,346574,50QUHW01,3,3,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,mmayorga,,202510-0021074,0.09,,,
ITR,2025-10-01,346575,SONIQUE VIBE 301,2,2,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,mmayorga,,202510-0021075,0,,,
ITR,2025-10-01,346575,SONIQUE LITE 201,2,2,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,mmayorga,,202510-0021075,0,,,
ITR,2025-10-01,346576,55UHW201,5,5,0,FWH14P1F,MAG026,,,,MAGIC LAOAG,C,2025-10-04,mmayorga,,202510-0021076,0.13,,,
ITR,2025-10-01,346576,32STW101,4,4,0,FWH14P1F,MAG026,,,,MAGIC LAOAG,C,2025-10-04,mmayorga,,202510-0021076,0.04,,,
ITR,2025-10-01,346576,65UHD205,3,3,0,FWH14P1F,MAG026,,,,MAGIC LAOAG,C,2025-10-04,mmayorga,,202510-0021076,0.25,,,
ITR,2025-10-01,346576,75UHD206,1,1,0,FWH14P1F,MAG026,,CU,,MAGIC LAOAG,C,2025-10-04,mmayorga,,202510-0021076,0,,,
ITR,2025-10-01,346577,43STW101,8,8,0,FWH14P1F,COS001,,CU,,CSI LA UNION,C,2025-10-03,vmindana,44701,,0.09,,,
ITR,2025-10-01,346577,SWS-01,8,8,0,FWH14P1F,COS001,,CU,,CSI LA UNION,C,2025-10-03,vmindana,44701,,0,,,
ITR,2025-10-01,346577,55UHW201,2,2,0,FWH14P1F,COS001,,CU,,CSI LA UNION,C,2025-10-03,vmindana,44701,,0.13,,,
ITR,2025-10-01,346577,SONIQUE SURF,3,3,0,FWH14P1F,COS001,,CU,,CSI LA UNION,C,2025-10-03,vmindana,44701,,0,,,
ITR,2025-10-01,346577,75UHD206,1,1,0,FWH14P1F,COS001,,CU,,CSI LA UNION,C,2025-10-03,vmindana,44701,,0,,,
ITR,2025-10-01,346578,SONIQUE SURF,15,15,0,FWH14P1F,MAG023,,,,MAGIC CANDON,C,2025-10-03,mmayorga,,202510-0021077,0,,,
ITR,2025-10-01,346578,SWS-01,10,10,0,FWH14P1F,MAG023,,,,MAGIC CANDON,C,2025-10-03,mmayorga,,202510-0021077,0,,,
ITR,2025-10-01,346579,55UHW201,6,6,0,FWH14P1F,MAG023,,,,MAGIC CANDON,C,2025-10-03,mmayorga,,202510-0021077,0.13,,,
ITR,2025-10-01,346579,50QUHW01,4,4,0,FWH14P1F,MAG023,,,,MAGIC CANDON,C,2025-10-03,mmayorga,,202510-0021077,0.09,,,
ITR,2025-10-01,346579,43UHD205,2,2,0,FWH14P1F,MAG023,,,,MAGIC CANDON,C,2025-10-03,mmayorga,,202510-0021077,0.09,,,
ITR,2025-10-01,346579,75UHD206,2,2,0,FWH14P1F,MAG023,,CU,,MAGIC CANDON,C,2025-10-03,mmayorga,,202510-0021077,0,,,
ITR,2025-10-01,346579,65QUHW01,1,1,0,FWH14P1F,MAG023,,CU,,MAGIC CANDON,C,2025-10-03,mmayorga,,202510-0021077,0.19,,,
ITR,2025-10-01,346579,65UHD205,1,1,0,FWH14P1F,MAG023,,,,MAGIC CANDON,C,2025-10-03,mmayorga,,202510-0021077,0.25,,,
ITR,2025-10-01,346580,SONIQUE VIBE 301,4,4,0,FWH14P1F,MAG008,,,,MAGIC MANGATAREM,C,2025-10-03,mmayorga,,202510-0021078,0,,,
ITR,2025-10-01,346580,SONIQUE LITE 201,2,2,0,FWH14P1F,MAG008,,,,MAGIC MANGATAREM,C,2025-10-03,mmayorga,,202510-0021078,0,,,
ITR,2025-10-01,346581,32STW101,3,3,0,FWH14P1F,ABV136,,SPCL WAY,,ABENSON PG BOCAUE,C,2025-10-03,rexconde,,202510-0021084,0.04,,,
ITR,2025-10-01,346581,43UHD205,1,1,0,FWH14P1F,ABV136,,SPCL WAY,,ABENSON PG BOCAUE,C,2025-10-03,rexconde,,202510-0021084,0.09,,,
ITR,2025-10-01,346581,55QUHW01,2,2,0,FWH14P1F,ABV136,,SPCL WAY,,ABENSON PG BOCAUE,C,2025-10-03,rexconde,,202510-0021084,0.13,,,
ITR,2025-10-01,346581,65QUHW01,1,1,0,FWH14P1F,ABV136,,SPCL WAY,,ABENSON PG BOCAUE,C,2025-10-03,rexconde,,202510-0021084,0.19,,,
ITR,2025-10-01,346581,65UHD205,1,1,0,FWH14P1F,ABV136,,SPCL WAY,,ABENSON PG BOCAUE,C,2025-10-03,rexconde,,202510-0021084,0.25,,,
ITR,2025-10-01,346581,SONIQUE SURF,2,2,0,FWH14P1F,ABV136,,SPCL WAY,,ABENSON PG BOCAUE,C,2025-10-03,rexconde,,202510-0021084,0,,,
ITR,2025-10-01,346582,SONIQUE SURF,15,15,0,FWH14P1F,MAG008,,,,MAGIC MANGATAREM,C,2025-10-03,mmayorga,,202510-0021079,0,,,
ITR,2025-10-01,346582,32STW101,5,5,0,FWH14P1F,MAG008,,,,MAGIC MANGATAREM,C,2025-10-03,mmayorga,,202510-0021079,0.04,,,
ITR,2025-10-01,346582,55UHW201,5,5,0,FWH14P1F,MAG008,,,,MAGIC MANGATAREM,C,2025-10-03,mmayorga,,202510-0021079,0.13,,,
ITR,2025-10-01,346583,65UHD205,3,3,0,FWH14P1F,MAG008,,,,MAGIC MANGATAREM,C,2025-10-03,mmayorga,,202510-0021079,0.25,,,
ITR,2025-10-01,346583,43STW101,3,3,0,FWH14P1F,MAG008,,,,MAGIC MANGATAREM,C,2025-10-03,mmayorga,,202510-0021079,0.09,,,
ITR,2025-10-01,346583,43UHD205,2,2,0,FWH14P1F,MAG008,,,,MAGIC MANGATAREM,C,2025-10-03,mmayorga,,202510-0021079,0.09,,,
ITR,2025-10-01,346584,SONIQUE VIBE 301,3,3,0,FWH14P1F,MAG012,,,,MAGIC SAN CARLOS,C,2025-10-03,mmayorga,,202510-0021080,0,,,
ITR,2025-10-01,346585,SWS-01,25,25,0,FWH14P1F,MAG017,,,,MAGIC URDANETA,C,2025-10-03,mmayorga,,202510-0021082,0,,,
ITR,2025-10-01,346585,43UHD205,2,2,0,FWH14P1F,MAG017,,,,MAGIC URDANETA,C,2025-10-03,mmayorga,,202510-0021082,0.09,,,
ITR,2025-10-01,346585,65UHD205,2,2,0,FWH14P1F,MAG017,,CU,,MAGIC URDANETA,C,2025-10-03,mmayorga,,202510-0021082,0.25,,,
ITR,2025-10-01,346585,65QUHW01,1,1,0,FWH14P1F,MAG017,,CU,,MAGIC URDANETA,C,2025-10-03,mmayorga,,202510-0021082,0.19,,,
ITR,2025-10-01,346586,55QUHW01,15,15,0,FWH14P1F,MAG017,,CU,,MAGIC URDANETA,C,2025-10-03,mmayorga,,202510-0021082,0.13,,,
ITR,2025-10-01,346587,55UHW201,7,7,0,FWH14P1F,MAG017,,,,MAGIC URDANETA,C,2025-10-03,mmayorga,,202510-0021082,0.13,,,
ITR,2025-10-01,346587,50QUHW01,7,7,0,FWH14P1F,MAG017,,,,MAGIC URDANETA,C,2025-10-03,mmayorga,,202510-0021082,0.09,,,
ITR,2025-10-01,346587,32STW101,6,6,0,FWH14P1F,MAG017,,,,MAGIC URDANETA,C,2025-10-03,mmayorga,,202510-0021082,0.04,,,
ITR,2025-10-01,346588,SONIQUE SURF,15,15,0,FWH14P1F,MAG017,,,,MAGIC URDANETA,C,2025-10-03,mmayorga,,202510-0021082,0,,,
ITR,2025-10-01,346589,55QUHW01,1,1,0,FWH14P1F,ABV089,,CU WITH PROOF,,ABENSON NAIC,C,2025-10-02,rexconde,,,0.13,,,
ITR,2025-10-01,346589,65QUHW01,1,1,0,FWH14P1F,ABV089,,CU WITH PROOF,,ABENSON NAIC,C,2025-10-02,rexconde,,,0.19,,,
ITR,2025-10-01,346589,43UHD205,1,1,0,FWH14P1F,ABV089,,CU WITH PROOF,,ABENSON NAIC,C,2025-10-02,rexconde,,,0.09,,,
ITR,2025-10-01,346589,SONIQUE SURF,2,2,0,FWH14P1F,ABV089,,CU WITH PROOF,,ABENSON NAIC,C,2025-10-02,rexconde,,,0,,,
ITR,2025-10-01,346589,SWS-01,1,1,0,FWH14P1F,ABV089,,CU WITH PROOF,,ABENSON NAIC,C,2025-10-02,rexconde,,,0,,,
ITR,2025-10-01,346590,SONIQUE VIBE 301,4,4,0,FWH14P1F,MAG021,,CU,,MAGIC SAN CARLOS 2,C,2025-10-03,mmayorga,,202510-0021095,0,,,
ITR,2025-10-01,346591,55QUHW01,5,5,0,FWH14P1F,MAG021,,CU,,MAGIC SAN CARLOS 2,C,2025-10-03,mmayorga,,202510-0021094,0.13,,,
ITR,2025-10-01,346591,SONIQUE SURF,5,5,0,FWH14P1F,MAG021,,CU,,MAGIC SAN CARLOS 2,C,2025-10-03,mmayorga,,202510-0021094,0,,,
ITR,2025-10-01,346592,43STW101,3,3,0,FWH14P1F,ABV134,,CU/SPCL WAY,,ABENSON WM ALTARAZA,C,2025-10-02,rexconde,,202510-0021085,0.09,,,
ITR,2025-10-01,346592,43UHD205,3,3,0,FWH14P1F,ABV134,,CU/SPCL WAY,,ABENSON WM ALTARAZA,C,2025-10-02,rexconde,,202510-0021085,0.09,,,
ITR,2025-10-01,346592,55QUHW01,3,3,0,FWH14P1F,ABV134,,CU/SPCL WAY,,ABENSON WM ALTARAZA,C,2025-10-02,rexconde,,202510-0021085,0.13,,,
ITR,2025-10-01,346592,SONIQUE SURF,3,3,0,FWH14P1F,ABV134,,CU/SPCL WAY,,ABENSON WM ALTARAZA,C,2025-10-02,rexconde,,202510-0021085,0,,,
ITR,2025-10-01,346592,SWS-01,6,6,0,FWH14P1F,ABV134,,CU/SPCL WAY,,ABENSON WM ALTARAZA,C,2025-10-02,rexconde,,202510-0021085,0,,,
ITR,2025-10-01,346593,32STW101,25,25,0,FWH14P1F,FWH07CEB,,ADDTL.,,FTI CEBU WAREHOUSE,C,2025-10-01,rcaber,,,0.04,,,
ITR,2025-10-01,346594,32STW101,20,20,0,FWH14P1F,FWH07CEB,,ADDTL.,,FTI CEBU WAREHOUSE,C,2025-10-01,rcaber,,,0.04,,,
ITR,2025-10-01,346595,SONIQUE RAVE 501,2,2,0,FWH14P1F,IMP015,,INITIAL ALLOC,,IMPERIAL ILIGAN,C,2025-10-07,mmayorga,,INITIAL ALLOC,0,,,
ITR,2025-10-01,346596,SONIQUE RAVE 501,2,2,0,FWH14P1F,IMP033,,INITIAL ALLOC,,IMPERIAL TACLOBAN,C,2025-10-07,mmayorga,,INITIAL ALLOC,0,,,
ITR,2025-10-01,346597,SONIQUE RAVE 501,2,2,0,FWH14P1F,ROB016,,INITIAL ORDER,,ROBINSONS CATARMAN,C,2025-10-07,mmayorga,,INITIAL ORDER,0,,,
ITR,2025-10-01,346598,SONIQUE RAVE 501,2,2,0,FWH14P1F,ROB081,,INITIAL ALLOC,,ROBINSONS NORTH TACLOBAN,C,2025-10-07,mmayorga,,INITIAL ALLOC,0,,,
ITR,2025-10-01,346599,SONIQUE RAVE 501,2,2,0,FWH14P1F,ROB065,,INITIAL ALLOC,,ROBINSONS TACLOBAN,C,2025-10-07,mmayorga,,INITIAL ALLOC,0,,,
ITR,2025-10-01,346600,SONIQUE RAVE 501,2,2,0,FWH14P1F,SOL004,,INITIAL ALLOC,,SOLIDMARK LIMKETKAI,C,2025-10-07,mmayorga,,INITIAL ALLOC,0,,,
ITR,2025-10-01,346601,SONIQUE RAVE 501,2,2,0,FWH14P1F,SOL009,,INITIAL ALLOC,,SOLIDMARK VELEZ,C,2025-10-07,mmayorga,,INITIAL ALLOC,0,,,
ITR,2025-10-01,346602,50QUHW01,5,5,0,FWH14P1F,ROB036,,,,ROBINSONS LAOAG,C,2025-10-04,vmindana,,202510-0021087,0.09,,,
ITR,2025-10-01,346602,55UHW201,10,10,0,FWH14P1F,ROB036,,,,ROBINSONS LAOAG,C,2025-10-04,vmindana,,202510-0021087,0.13,,,
